"name","height","position","legendaryBadgeCount","purpleBadgeCount","goldBadgeCount","silverBadgeCount","bronzeBadgeCount","outsideScoringBadgeCount","insideScoringBadgeCount","generalOffenseBadgeCount","playmakingBadgeCount","defensiveBadgeCount","reboundingBadgeCount","allAroundBadgeCount","badgeCount","team","overallAttribute","closeShot","midRangeShot","threePointShot","freeThrow","shotIQ","offensiveConsistency","layup","standingDunk","drivingDunk","postHook","postFade","postControl","drawFoul","hands","interiorDefense","perimeterDefense","steal","block","helpDefenseIQ","passPerception","defensiveConsistency","speed","agility","strength","vertical","stamina","hustle","overallDurability","passAccuracy","ballHandle","speedWithBall","passIQ","passVision","offensiveRebound","defensiveRebound"
"Collin Gillespie","6'1"" (185cm)","PG",0,0,0,3,3,2,3,0,0,0,0,0,6,"Phoenix Suns",77,83,76,83,87,75,80,80,40,54,31,46,40,57,75,33,62,59,56,60,58,55,82,82,33,72,85,80,80,79,77,82,80,74,50,62
"Royce O’Neale","6'6"" (198cm)","SF",0,0,0,4,2,1,1,1,0,2,0,1,6,"Phoenix Suns",76,78,70,87,73,75,60,80,55,70,54,52,59,59,75,68,80,59,37,80,68,75,62,83,67,65,80,80,82,60,68,62,63,54,45,68
"Ryan Dunn","6'8"" (203cm)","SF",0,0,0,0,3,0,0,0,0,3,0,0,3,"Phoenix Suns",76,85,73,74,48,70,50,75,55,80,38,37,37,30,80,76,80,66,67,80,80,80,83,88,65,79,88,90,80,60,69,69,55,40,69,61
"Nick Richards","7'0"" (213cm)","C",0,0,0,3,5,0,0,0,0,0,1,1,8,"Phoenix Suns",75,82,79,25,72,70,45,62,75,75,52,47,52,40,80,75,47,32,81,78,40,70,72,70,65,75,81,85,84,37,35,49,36,31,90,85
"Khaman Maluach","7'2"" (218cm)","C",0,0,0,1,4,0,0,0,0,2,0,1,5,"Phoenix Suns",74,75,66,50,76,50,35,71,85,80,65,52,60,40,85,81,63,83,85,82,57,75,48,63,70,65,85,85,80,51,44,37,51,30,72,65
"Jordan Goodwin","6'4"" (193cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Phoenix Suns",73,67,65,82,87,70,50,78,25,35,33,43,48,66,80,47,71,88,37,70,65,70,75,76,49,55,80,85,80,78,78,68,78,63,72,63
"Oso Ighodaro","7'0"" (213cm)","PF",0,0,2,0,1,0,0,0,0,0,1,1,3,"Phoenix Suns",73,77,60,35,56,65,40,74,80,80,60,59,59,37,80,62,47,41,81,62,57,45,86,74,64,90,85,85,80,58,60,65,59,40,50,76
"Nigel Hayes-Davis","6'8"" (203cm)","SF",0,0,0,0,2,1,0,0,0,0,0,0,2,"Phoenix Suns",72,78,74,80,88,50,40,78,60,75,54,54,54,62,70,63,73,73,47,70,70,60,73,73,68,75,90,80,80,60,69,64,64,40,40,47
"Isaiah Livers","6'6"" (198cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Phoenix Suns",71,78,86,72,82,70,50,76,25,65,26,32,35,44,80,37,65,42,40,60,60,55,73,74,55,71,85,66,82,68,70,70,65,32,40,46
"Rasheer Fleming","6'9"" (206cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Phoenix Suns",70,74,74,75,74,50,40,74,70,75,60,60,60,42,80,67,40,64,68,68,62,55,77,75,75,75,85,80,80,55,62,69,52,40,60,64
"Kobe Brea","6'7"" (201cm)","SG",0,0,0,0,1,1,0,0,0,0,0,0,1,"Phoenix Suns",68,72,74,84,89,60,50,71,40,60,40,41,40,30,85,48,59,42,45,59,55,50,68,66,51,64,85,88,80,68,67,62,66,37,41,57
"Jamaree Bouyea","6'2"" (188cm)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Phoenix Suns",67,76,67,73,72,50,40,76,25,45,27,35,31,40,75,42,68,70,45,65,67,50,83,83,41,70,85,85,82,75,76,83,70,72,30,45
"Damian Lillard","6'2"" (188cm)","PG",0,1,11,4,2,5,9,0,0,0,0,0,18,"Portland Trail Blazers",88,82,95,86,93,70,90,85,25,85,30,38,42,62,98,31,69,46,37,72,77,60,87,87,63,89,97,95,98,84,89,86,84,75,33,54
"Deni Avdija","6'9"" (206cm)","SF",0,0,6,8,3,1,5,1,0,3,2,1,17,"Portland Trail Blazers",87,88,84,81,86,85,90,87,40,75,62,59,59,80,85,62,80,33,62,78,77,80,75,81,65,79,89,95,84,79,78,69,79,71,45,70
"Shaedon Sharpe","6'5"" (196cm)","SG",0,0,2,3,5,2,2,0,0,1,0,1,10,"Portland Trail Blazers",83,97,81,76,81,80,90,85,40,95,35,37,33,82,88,49,69,73,42,65,75,45,89,89,50,96,94,85,80,67,83,84,67,44,51,65
"Jrue Holiday","6'4"" (193cm)","PG",0,0,7,4,6,1,7,0,0,7,0,1,17,"Portland Trail Blazers",82,97,83,80,84,60,50,85,25,65,30,72,40,40,98,66,90,80,42,89,93,90,79,90,49,68,80,92,80,80,79,79,80,80,45,60
"Toumani Camara","6'7"" (201cm)","PF",0,0,9,2,3,1,0,1,0,9,1,1,14,"Portland Trail Blazers",82,70,67,77,71,70,55,82,60,75,55,55,55,32,85,87,90,66,51,92,90,95,63,89,78,78,88,95,80,68,65,58,67,43,53,52
"Jerami Grant","6'7"" (201cm)","SF",0,0,0,5,5,1,1,1,0,1,0,1,10,"Portland Trail Blazers",81,72,75,84,85,70,80,89,80,85,62,59,69,75,95,70,69,43,51,77,72,75,77,77,69,78,95,94,82,69,76,72,70,45,40,47
"Donovan Clingan","7'2"" (218cm)","C",0,0,2,5,2,0,0,1,0,3,2,0,9,"Portland Trail Blazers",80,90,59,62,60,70,55,69,85,75,72,54,69,59,75,82,49,41,90,82,58,80,44,45,78,60,82,75,80,55,46,38,62,32,96,79
"Scoot Henderson","6'3"" (191cm)","PG",0,0,0,6,6,0,8,0,0,0,0,1,12,"Portland Trail Blazers",78,76,77,77,77,70,75,83,35,88,44,44,44,40,95,41,66,56,42,65,67,50,90,89,53,90,95,80,80,79,86,90,77,74,40,47
"Robert Williams III","6'9"" (206cm)","C",0,0,3,5,2,0,0,1,0,3,2,1,10,"Portland Trail Blazers",78,96,69,25,81,50,35,82,80,75,60,50,65,37,75,83,40,53,95,88,85,85,71,64,83,75,80,90,81,57,48,38,62,36,91,77
"Matisse Thybulle","6'5"" (196cm)","SF",0,0,4,4,2,1,0,0,0,8,0,1,10,"Portland Trail Blazers",75,79,48,81,68,50,25,74,35,70,30,30,30,25,70,60,85,98,63,85,97,85,76,85,59,70,85,90,80,55,65,69,35,48,46,63
"Kris Murray","6'8"" (203cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland Trail Blazers",73,77,70,68,41,75,70,70,60,75,50,52,52,50,80,60,66,66,40,65,66,50,68,73,60,75,90,80,80,60,69,62,60,31,53,49
"Blake Wesley","6'3"" (191cm)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland Trail Blazers",73,79,60,71,64,70,55,79,40,86,54,57,50,59,80,49,73,86,40,60,79,60,78,78,40,84,92,75,80,69,83,77,68,70,39,42
"Rayan Rupert","6'6"" (198cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland Trail Blazers",72,63,63,70,75,80,65,82,45,70,40,44,42,40,70,53,70,43,45,70,70,65,67,72,52,69,88,85,80,68,72,65,68,34,57,46
"Duop Reath","6'9"" (206cm)","C",0,0,0,2,0,0,0,0,0,1,0,1,2,"Portland Trail Blazers",72,85,68,82,80,70,65,68,50,60,55,55,55,68,74,62,37,41,67,68,50,45,59,52,73,75,83,90,80,40,52,46,44,35,69,52
"Sidy Cissoko","6'6"" (198cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland Trail Blazers",70,66,67,60,65,65,35,70,50,75,48,47,47,40,85,59,66,73,57,68,54,50,74,75,58,80,89,80,80,61,68,66,60,38,60,47
"Yang Hansen","7'2"" (218cm)","C",0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland Trail Blazers",70,70,66,66,67,60,50,60,75,70,70,68,70,50,68,69,40,36,66,67,61,45,47,37,65,55,85,75,80,67,32,32,69,48,71,67
"Caleb Love","6'4"" (193cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland Trail Blazers",68,74,78,77,88,50,50,74,25,65,25,37,25,50,73,34,65,63,37,58,57,40,83,75,51,74,82,70,80,70,76,81,70,57,32,42
"Javonte Cooke","6'6"" (198cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland Trail Blazers",68,75,74,75,71,60,40,74,40,70,44,48,51,40,78,50,60,47,35,52,50,35,70,73,54,75,80,70,79,65,71,66,67,57,38,61
"Domantas Sabonis","6'10"" (208cm)","C",0,0,4,7,5,0,5,1,0,0,2,0,16,"Sacramento Kings",85,87,86,73,73,70,90,82,75,75,93,93,93,70,98,70,49,49,37,69,45,60,48,49,82,54,95,90,86,82,60,43,85,65,75,93
"Zach LaVine","6'5"" (196cm)","SG",0,0,3,4,7,4,3,1,0,0,0,1,14,"Sacramento Kings",84,96,78,87,89,80,90,90,60,94,59,59,59,80,80,47,61,35,35,57,38,40,84,82,49,97,98,65,83,70,88,81,67,40,27,53
"DeMar DeRozan","6'6"" (198cm)","SF",0,0,3,7,6,2,5,0,0,0,0,0,16,"Sacramento Kings",84,98,96,80,85,75,85,88,55,80,65,78,87,70,85,58,64,46,35,64,59,55,82,80,73,88,88,80,91,73,83,80,75,61,33,48
"Russell Westbrook","6'4"" (193cm)","PG",0,0,0,4,6,2,5,0,0,0,1,0,10,"Sacramento Kings",81,84,62,80,67,60,90,87,30,80,45,66,66,65,85,42,74,46,37,70,55,70,89,89,75,92,92,95,92,80,86,89,82,80,57,76
"Keegan Murray","6'8"" (203cm)","PF",0,0,1,6,5,4,3,1,0,2,0,0,12,"Sacramento Kings",80,91,72,83,83,60,60,77,60,80,69,69,69,45,80,68,78,38,66,64,75,75,76,79,60,79,85,86,80,65,70,73,66,31,56,64
"Malik Monk","6'3"" (191cm)","SG",0,0,2,6,4,5,4,1,0,0,0,0,12,"Sacramento Kings",79,82,94,88,90,75,75,82,40,75,25,62,45,44,95,45,60,53,56,54,57,45,80,80,48,88,88,72,80,75,79,76,75,49,31,40
"Dennis Schroder","6'1"" (185cm)","PG",0,0,0,6,4,0,7,0,0,0,0,1,10,"Sacramento Kings",77,77,86,78,77,70,70,84,25,45,25,38,27,37,85,34,73,49,42,72,67,60,84,88,46,74,93,90,80,82,86,84,82,73,30,57
"Precious Achiuwa","6'8"" (203cm)","PF",0,0,2,2,4,0,0,1,0,1,2,1,8,"Sacramento Kings",76,86,60,72,63,60,50,79,85,80,57,44,42,51,75,79,56,59,63,79,70,75,75,74,78,79,84,90,76,36,49,66,50,31,67,72
"Keon Ellis","6'4"" (193cm)","SG",0,0,1,5,1,1,0,0,0,6,0,0,7,"Sacramento Kings",76,96,76,87,86,60,50,75,25,65,27,40,38,54,78,58,84,97,53,82,80,80,81,84,48,79,85,80,80,64,74,77,65,29,33,43
"Drew Eubanks","6'10"" (208cm)","C",0,0,0,0,4,0,0,0,0,1,2,1,4,"Sacramento Kings",76,95,73,77,48,75,75,69,75,70,77,77,77,44,75,74,47,46,89,59,50,45,61,62,68,75,80,85,83,42,37,38,55,27,48,78
"Dario Saric","6'10"" (208cm)","PF",0,0,0,1,2,0,0,0,0,0,0,0,3,"Sacramento Kings",74,82,71,70,83,50,50,74,45,70,81,79,81,50,92,80,66,63,25,80,55,75,63,69,65,60,82,86,81,75,69,57,84,38,62,76
"Devin Carter","6'2"" (188cm)","PG",0,0,0,0,1,0,0,0,0,0,0,0,1,"Sacramento Kings",74,83,67,75,61,60,65,74,30,80,40,42,42,40,95,58,73,80,55,70,80,50,98,89,60,94,92,90,80,80,79,90,80,68,51,69
"Nique Clifford","175lbs (79kg)","Athletic Blow-By Ace",0,0,0,0,1,0,0,1,0,0,0,0,1,"Sacramento Kings",72,72,76,76,77,60,50,75,40,70,44,48,49,60,80,55,66,37,58,62,60,55,86,82,62,80,88,80,80,65,74,79,64,59,45,61
"Doug McDermott","6'6"" (198cm)","PF",0,0,0,0,2,2,0,0,0,0,0,0,2,"Sacramento Kings",71,85,78,88,76,60,50,79,50,65,60,66,62,60,75,52,58,32,42,63,50,40,59,60,60,67,81,67,83,65,67,47,65,27,30,48
"Maxime Raynaud","7'1"" (216cm)","C",0,0,0,0,0,0,0,0,0,0,0,0,0,"Sacramento Kings",70,84,74,76,77,50,50,68,70,70,67,67,67,48,80,59,32,47,65,55,52,45,67,52,63,66,80,85,80,50,52,44,54,35,65,67
"Daeqwon Plowden","6'6"" (198cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Sacramento Kings",68,67,68,74,77,40,35,75,40,80,47,44,47,37,80,46,66,47,37,65,62,50,83,82,62,83,80,75,80,60,67,76,62,37,42,46
"Isaiah Stevens","6'0"" (183cm)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Sacramento Kings",68,70,74,74,84,60,40,72,25,35,25,31,30,45,70,44,58,36,25,52,50,40,88,87,48,72,80,76,79,78,79,88,78,78,30,39
"Dylan Cardwell","6'11"" (211cm)","C",0,0,0,0,1,0,0,0,0,0,0,0,1,"Sacramento Kings",68,62,60,37,40,30,50,74,85,80,52,47,52,37,70,75,44,36,78,70,58,60,51,62,82,80,80,90,80,58,44,33,62,44,73,73
"Victor Wembanyama","7'3"" (221cm)","C",0,3,5,8,6,2,3,1,0,5,2,1,22,"San Antonio Spurs",95,84,78,80,86,98,95,86,90,80,85,86,87,94,98,96,78,60,99,96,78,98,66,69,59,72,97,90,88,72,70,64,75,67,60,98
"De’Aaron Fox","6'3"" (191cm)","PG",0,0,6,5,7,1,9,0,0,5,0,0,18,"San Antonio Spurs",85,92,83,79,83,70,90,97,25,80,25,30,27,78,90,34,84,63,40,82,82,80,97,93,46,84,96,90,80,80,86,97,80,76,50,42
"Stephon Castle","6'6"" (198cm)","SG",0,0,1,6,6,0,6,0,0,4,0,0,13,"San Antonio Spurs",84,94,89,73,69,85,80,88,40,88,39,38,39,75,85,64,83,80,51,77,75,80,82,93,59,72,90,90,80,79,83,80,80,78,53,63
"Devin Vassell","6'5"" (196cm)","SG",0,0,2,6,2,3,0,1,0,3,0,1,10,"San Antonio Spurs",81,73,96,80,78,50,75,82,40,60,51,65,65,44,80,62,80,46,35,81,85,80,72,80,60,77,89,85,82,76,82,65,79,39,32,51
"Dylan Harper","6'6"" (198cm)","SG",0,0,0,2,6,1,4,0,0,0,0,0,8,"San Antonio Spurs",79,82,77,79,75,70,70,88,30,85,34,48,45,69,95,52,70,72,42,70,68,65,88,89,52,83,90,85,80,75,90,86,75,69,30,39
"Harrison Barnes","6'8"" (203cm)","SF",0,0,1,3,5,2,1,1,0,1,0,1,9,"San Antonio Spurs",79,94,87,87,91,60,70,86,55,80,48,65,79,40,75,67,72,53,50,65,65,60,77,75,70,95,92,75,82,62,78,73,67,38,37,45
"Keldon Johnson","6'5"" (196cm)","SF",0,0,1,3,4,2,0,1,0,2,1,1,8,"San Antonio Spurs",78,92,83,74,81,60,65,87,65,75,59,62,62,61,95,67,73,46,32,69,64,65,76,78,70,71,90,95,80,74,79,73,74,41,82,69
"Luke Kornet","7'1"" (216cm)","C",0,0,0,3,8,1,0,1,0,2,2,1,11,"San Antonio Spurs",77,85,56,70,71,75,75,60,75,60,72,72,72,58,85,74,32,41,84,76,54,70,38,37,66,62,85,85,77,50,43,33,60,45,93,65
"Jeremy Sochan","6'8"" (203cm)","PF",0,0,0,3,5,0,1,0,0,3,0,1,8,"San Antonio Spurs",77,75,45,73,68,85,50,84,60,80,48,52,53,79,70,65,74,41,57,69,68,65,70,74,60,74,90,85,80,79,79,65,82,54,47,63
"Kelly Olynyk","6'11"" (211cm)","C",0,0,1,2,4,2,0,1,0,0,0,0,7,"San Antonio Spurs",77,88,70,85,78,75,75,75,70,60,79,79,79,49,78,70,50,53,60,66,45,65,31,35,70,55,89,90,82,70,42,25,76,70,62,71
"Lindy Waters III","6'6"" (198cm)","SG",0,0,0,2,0,1,0,1,0,0,0,0,2,"San Antonio Spurs",73,90,85,77,80,75,75,70,25,65,28,54,34,65,70,53,67,46,55,62,62,40,60,69,33,67,83,70,80,69,69,50,67,37,37,60
"Julian Champagnie","6'7"" (201cm)","SF",0,0,0,0,3,1,0,1,0,1,0,0,3,"San Antonio Spurs",73,84,74,81,76,75,60,79,40,60,43,44,52,52,73,45,67,59,51,55,66,40,69,69,37,67,85,75,80,66,68,65,64,31,41,64
"Jordan McLaughlin","6'0"" (183cm)","PG",0,0,0,0,3,2,0,0,0,0,0,0,3,"San Antonio Spurs",72,73,74,86,75,85,55,84,25,65,25,25,25,49,70,25,73,86,25,52,74,60,72,74,52,74,80,70,83,83,84,70,80,62,35,53
"Carter Bryant","6'8"" (203cm)","SF",0,0,0,0,2,0,0,0,0,2,0,0,2,"San Antonio Spurs",72,69,68,77,70,60,40,72,45,75,50,50,50,38,80,60,75,62,57,72,58,70,88,88,60,80,85,85,80,62,70,75,62,47,40,57
"Bismack Biyombo","6'8"" (203cm)","C",0,0,0,1,2,0,0,1,0,0,0,1,3,"San Antonio Spurs",70,92,62,25,51,40,30,60,80,68,48,45,54,39,75,82,50,46,82,85,54,70,48,55,80,63,79,95,83,25,35,25,74,35,65,81
"Harrison Ingram","6'5"" (196cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"San Antonio Spurs",69,73,73,74,62,50,30,73,45,75,59,58,57,42,80,60,62,49,39,69,60,55,82,75,73,82,88,75,80,62,70,75,62,41,59,60
"David Jones-Garcia","6'6"" (198cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"San Antonio Spurs",68,72,67,74,78,60,35,72,50,75,38,42,39,44,70,48,65,54,52,67,62,50,73,76,59,78,80,75,87,57,60,66,52,48,54,59
"Riley Minix","6'7"" (201cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"San Antonio Spurs",67,69,71,76,83,50,40,62,45,60,54,54,54,40,70,55,59,62,47,57,60,50,60,60,58,70,80,80,80,54,55,55,54,30,60,62
"Scottie Barnes","6'7"" (201cm)","PF",0,0,0,5,11,1,4,0,0,6,0,1,16,"Toronto Raptors",87,78,88,83,81,95,85,86,80,80,60,62,62,86,95,80,80,66,85,80,78,85,82,82,74,92,88,90,80,77,79,77,80,71,57,76
"Brandon Ingram","6'8"" (203cm)","SF",0,0,3,6,3,3,4,1,0,0,0,1,12,"Toronto Raptors",86,97,97,74,88,75,95,90,65,80,64,70,70,74,98,54,69,41,57,58,68,40,74,74,42,77,95,80,85,75,85,70,75,64,35,69
"R.J. Barrett","6'6"" (198cm)","SF",0,0,0,4,7,1,5,0,0,0,0,1,11,"Toronto Raptors",82,95,80,77,72,80,80,88,45,80,52,55,79,80,85,58,81,41,47,79,74,75,84,84,76,82,95,80,80,79,83,82,84,67,40,62
"Immanuel Quickley","6'2"" (188cm)","PG",0,0,2,1,8,4,3,1,0,1,0,0,11,"Toronto Raptors",81,84,87,81,76,80,85,80,40,55,50,51,45,60,98,37,80,56,25,78,64,75,82,82,54,79,89,85,79,80,86,76,80,73,36,57
"Jakob Poeltl","7'0"" (213cm)","C",0,0,0,4,7,0,0,1,0,2,2,1,11,"Toronto Raptors",80,96,79,45,55,75,60,73,75,60,84,79,84,60,85,81,45,41,66,79,67,80,51,37,80,57,80,80,80,69,38,31,62,39,88,73
"Sandro Mamukelashvili","6'9"" (206cm)","PF",0,0,0,3,6,1,0,1,0,0,2,0,9,"Toronto Raptors",77,82,69,81,80,80,70,69,65,65,62,60,63,54,85,65,50,41,62,68,52,45,59,59,73,69,85,85,80,62,59,49,69,57,56,65
"Collin Murray-Boyles","6'7"" (201cm)","PF",0,0,0,1,7,0,1,0,0,4,1,0,8,"Toronto Raptors",77,75,75,79,71,70,55,78,55,75,65,65,65,67,70,72,74,56,62,70,68,65,83,86,70,75,85,95,80,67,74,74,70,34,72,48
"Gradey Dick","6'6"" (198cm)","SG",0,0,0,1,7,3,1,1,0,0,0,1,8,"Toronto Raptors",76,70,85,77,81,80,50,74,35,75,36,47,40,66,80,55,73,43,25,69,73,55,76,74,54,78,89,85,80,67,75,74,65,29,37,56
"Jamal Shead","6'1"" (185cm)","PG",0,0,0,1,4,0,5,0,0,0,0,0,5,"Toronto Raptors",75,73,73,85,75,60,60,74,25,50,30,31,30,40,80,34,77,53,25,67,60,50,97,94,49,74,88,95,80,80,86,95,80,80,36,44
"Jamison Battle","6'7"" (201cm)","SF",0,0,1,1,1,2,0,1,0,0,0,0,3,"Toronto Raptors",74,85,85,85,83,65,70,70,40,65,50,52,50,49,80,58,58,33,47,52,54,40,64,58,55,65,80,70,80,52,62,57,51,33,44,56
"Jonathan Mogbo","6'9"" (206cm)","PF",0,0,0,0,3,0,0,0,0,1,1,1,3,"Toronto Raptors",74,60,53,70,70,75,50,80,60,80,50,50,50,55,64,64,64,56,66,67,68,60,91,79,68,75,88,85,80,66,70,69,67,52,67,67
"A.J. Lawson","6'6"" (198cm)","SG",0,0,0,0,5,1,0,0,0,0,1,1,5,"Toronto Raptors",73,75,68,76,66,85,65,80,45,75,52,52,55,54,75,48,60,41,53,60,65,50,74,79,34,80,85,80,80,69,69,69,64,34,46,62
"Ja’Kobe Walter","6'5"" (196cm)","SF",0,0,0,1,2,0,0,0,0,0,0,0,3,"Toronto Raptors",73,86,70,71,75,70,50,79,35,75,49,50,50,45,80,47,66,56,47,59,55,50,90,82,57,76,88,85,80,69,70,79,69,40,53,41
"Ochai Agbaji","6'5"" (196cm)","PF",0,0,0,1,0,1,0,0,0,0,0,0,1,"Toronto Raptors",73,82,83,83,69,70,35,78,65,80,52,52,52,40,78,57,78,43,56,77,75,65,85,79,64,85,90,85,80,60,75,78,60,35,42,54
"Garrett Temple","6'5"" (196cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Toronto Raptors",70,82,55,72,79,70,40,70,25,30,37,55,46,40,85,46,78,59,47,77,74,70,57,76,44,69,85,79,82,75,75,57,74,47,58,51
"Alijah Martin","6'2"" (188cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Toronto Raptors",69,76,70,76,76,40,35,76,25,85,35,37,37,49,80,48,71,70,56,69,69,65,88,88,62,85,85,85,80,67,73,78,67,52,40,55
"Chucky Hepburn","6'2"" (188cm)","PG",0,0,0,0,2,0,0,0,0,2,0,0,2,"Toronto Raptors",68,70,71,73,81,30,40,72,25,40,28,30,30,74,70,30,79,84,32,78,78,70,76,90,43,62,85,87,80,77,76,76,76,73,36,43
"Lauri Markkanen","7'0"" (213cm)","SF",0,0,3,7,5,4,1,2,0,0,0,1,15,"Utah Jazz",88,97,71,85,88,90,95,80,80,80,84,84,86,85,95,66,65,40,55,66,64,65,63,65,61,62,85,85,80,67,65,42,75,41,58,53
"Walker Kessler","7'0"" (213cm)","C",0,0,0,3,6,0,0,0,0,3,2,0,9,"Utah Jazz",83,97,74,70,70,80,65,65,85,75,74,66,74,51,95,84,65,37,93,88,58,85,37,52,74,60,88,90,80,42,44,35,48,35,93,88
"Keyonte George","6'4"" (193cm)","PG",0,0,1,7,4,3,6,0,0,0,0,0,12,"Utah Jazz",83,97,73,76,93,80,90,87,40,65,47,49,48,80,90,34,65,42,47,57,58,50,79,78,55,72,84,85,80,85,86,78,85,77,35,50
"Isaiah Collier","6'3"" (191cm)","PG",0,0,1,4,3,0,5,0,0,0,0,0,8,"Utah Jazz",79,94,57,73,71,75,70,87,30,75,28,41,37,50,95,30,62,33,55,57,57,55,95,88,60,75,89,80,80,86,86,95,86,88,25,63
"Jusuf Nurkic","7'0"" (213cm)","C",0,0,1,4,4,0,2,1,0,0,1,0,9,"Utah Jazz",77,82,88,66,61,60,50,68,75,65,77,72,77,70,85,71,45,79,58,79,60,70,51,49,90,50,86,75,72,60,40,25,82,70,69,94
"Brice Sensabaugh","6'5"" (196cm)","SF",0,0,0,2,3,3,0,0,0,0,0,0,5,"Utah Jazz",76,95,81,82,91,70,70,83,35,60,57,59,57,41,95,50,55,46,40,55,50,35,65,67,64,70,88,70,79,65,74,62,63,46,42,67
"Kyle Filipowski","6'11"" (211cm)","C",0,0,0,1,2,1,0,0,0,0,0,0,3,"Utah Jazz",76,89,70,75,69,80,60,64,70,70,74,72,74,50,85,60,55,36,67,65,57,45,77,57,62,66,85,90,80,60,69,57,60,64,65,81
"Svi Mykhailiuk","6'7"" (201cm)","SG",0,0,0,2,1,2,0,1,0,0,0,0,3,"Utah Jazz",75,92,79,81,79,80,70,70,40,55,42,47,38,39,94,37,55,36,45,50,54,30,82,82,54,69,81,65,79,69,64,75,64,42,40,42
"Ace Bailey","6'10"" (208cm)","SF",0,0,0,0,4,3,0,1,0,0,0,0,4,"Utah Jazz",75,82,69,78,69,60,60,74,60,80,59,62,60,59,80,59,68,43,45,67,68,60,85,84,61,79,88,80,80,66,75,79,66,43,72,46
"Kyle Anderson","6'9"" (206cm)","PF",0,0,1,6,6,1,6,1,0,1,0,1,13,"Utah Jazz",74,91,48,79,71,60,45,79,55,45,45,48,41,49,70,60,79,63,66,78,75,75,66,80,62,66,85,64,83,78,81,65,79,70,55,67
"Georges Niang","6'7"" (201cm)","PF",0,0,1,0,3,2,0,1,0,0,0,0,4,"Utah Jazz",74,97,79,84,80,70,45,77,25,50,70,71,70,40,74,60,55,35,42,62,60,35,44,55,60,72,88,80,84,65,67,44,70,37,40,62
"Taylor Hendricks","6'9"" (206cm)","PF",0,0,0,0,1,1,0,0,0,0,0,0,1,"Utah Jazz",74,82,78,72,80,70,45,82,60,75,54,54,54,42,85,68,68,46,71,67,62,50,72,75,62,78,92,85,80,55,69,69,62,30,76,94
"Kevin Love","6'8"" (203cm)","C",0,0,1,0,4,1,1,0,0,0,1,0,5,"Utah Jazz",73,95,73,76,70,50,45,72,70,50,71,77,75,50,80,69,50,78,52,75,57,50,60,54,80,60,60,80,77,65,52,33,77,63,51,89
"Walter Clayton Jr.","6'2"" (188cm)","PG",0,0,0,0,2,2,0,0,0,0,0,0,2,"Utah Jazz",73,92,82,82,88,50,55,79,40,60,35,38,30,85,85,40,64,42,40,52,52,45,86,84,47,74,80,75,80,74,79,86,74,71,42,55
"Cody Williams","6'7"" (201cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah Jazz",72,83,53,65,73,65,45,74,50,80,43,47,47,40,90,55,73,37,53,70,60,55,87,86,51,75,90,75,80,63,82,79,63,34,38,46
"Oscar Tshiebwe","6'8"" (203cm)","C",0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah Jazz",70,76,69,37,70,45,30,62,75,75,54,48,48,37,95,69,48,31,72,69,40,55,75,67,69,75,80,90,80,42,40,39,55,37,89,87
"John Tonje","6'5"" (196cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah Jazz",69,80,80,81,87,50,40,78,35,70,40,40,40,44,85,50,62,42,40,52,50,50,74,74,55,79,85,75,80,58,70,67,58,37,43,54
"Elijah Harkless","6'3"" (191cm)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah Jazz",67,67,68,75,75,50,30,67,25,51,28,38,31,44,75,42,76,80,47,70,72,70,80,85,57,75,85,85,80,74,76,80,72,62,48,57
"Alexandre Sarr","7'0"" (213cm)","PF",0,0,2,6,1,1,0,0,0,3,0,1,9,"Washington Wizards",83,85,82,78,74,75,75,82,90,85,60,62,64,78,80,78,72,38,96,80,82,80,73,72,67,77,80,85,80,65,73,66,66,70,66,77
"C.J. McCollum","6'3"" (191cm)","PG",0,0,3,5,6,5,6,1,0,0,0,0,14,"Washington Wizards",80,72,71,82,82,75,85,80,30,40,38,46,32,52,91,35,70,40,42,70,50,65,82,84,60,80,98,95,80,72,86,82,72,64,36,47
