"name","height","position","legendaryBadgeCount","purpleBadgeCount","goldBadgeCount","silverBadgeCount","bronzeBadgeCount","outsideScoringBadgeCount","insideScoringBadgeCount","generalOffenseBadgeCount","playmakingBadgeCount","defensiveBadgeCount","reboundingBadgeCount","allAroundBadgeCount","badgeCount","team","overallAttribute","closeShot","midRangeShot","threePointShot","freeThrow","shotIQ","offensiveConsistency","layup","standingDunk","drivingDunk","postHook","postFade","postControl","drawFoul","hands","interiorDefense","perimeterDefense","steal","block","helpDefenseIQ","passPerception","defensiveConsistency","speed","agility","strength","vertical","stamina","hustle","overallDurability","passAccuracy","ballHandle","speedWithBall","passIQ","passVision","offensiveRebound","defensiveRebound"
"Mark Williams","7'0"" (213cm)","C",0,0,3,3,6,0,0,1,0,3,2,0,12,"Phoenix Suns",83,97,60,36,76,85,85,77,85,75,60,60,60,55,85,75,44,80,72,74,60,60,65,64,86,75,75,88,57,44,35,32,64,32,90,85
"Jalen Green","6'4"" (193cm)","SG",0,0,2,6,7,3,5,1,0,0,0,1,15,"Phoenix Suns",83,81,74,82,83,70,85,85,40,91,56,56,56,70,95,45,64,41,47,60,54,55,88,88,55,92,88,85,80,77,86,84,79,62,33,59
"Shaedon Sharpe","6'5"" (196cm)","SG",0,0,2,3,5,2,2,0,0,1,0,1,10,"Portland Trail Blazers",83,90,76,78,79,80,90,85,40,95,35,37,33,82,88,49,69,70,42,65,75,45,89,89,50,96,94,85,80,67,83,84,67,57,46,59
"Zach LaVine","6'5"" (196cm)","SG",0,0,3,4,7,4,3,1,0,0,0,1,14,"Sacramento Kings",83,98,79,85,87,70,85,87,60,94,59,59,59,80,80,47,61,38,37,57,38,40,84,82,49,97,98,65,83,70,88,81,67,42,29,48
"DeMar DeRozan","6'6"" (198cm)","SF",0,0,3,7,6,2,5,0,0,0,0,0,16,"Sacramento Kings",83,98,95,83,89,70,85,85,55,80,65,78,87,50,85,58,64,53,40,64,59,55,82,80,73,88,88,80,91,73,83,80,75,61,34,47
"Jerami Grant","6'7"" (201cm)","PF",0,0,0,5,5,1,1,1,0,1,0,1,10,"Portland Trail Blazers",82,61,60,83,86,95,85,89,80,85,62,59,69,75,95,70,69,40,57,77,72,75,77,77,69,78,95,94,82,69,76,72,70,50,43,50
"Jrue Holiday","6'4"" (193cm)","PG",0,0,7,4,6,1,7,0,0,7,0,1,17,"Portland Trail Blazers",82,97,83,80,84,60,50,85,25,65,30,72,40,40,98,66,90,80,42,89,93,90,79,90,49,68,80,92,80,80,79,79,80,80,45,60
"Donovan Clingan","7'2"" (218cm)","C",0,0,2,5,2,0,0,1,0,3,2,0,9,"Portland Trail Blazers",82,96,70,66,80,75,70,69,85,75,72,54,69,59,75,82,49,41,90,82,58,80,44,45,78,60,82,75,80,55,46,38,62,38,96,83
"Toumani Camara","6'7"" (201cm)","PF",0,0,9,2,3,1,0,1,0,9,1,1,14,"Portland Trail Blazers",82,69,67,77,71,70,55,82,60,75,55,55,55,32,85,87,90,66,53,92,90,95,63,89,78,78,88,95,80,68,65,58,67,45,55,52
"Devin Vassell","6'5"" (196cm)","SF",0,0,2,6,2,3,0,1,0,3,0,1,10,"San Antonio Spurs",82,75,96,83,88,50,75,82,40,60,51,65,65,44,80,62,80,43,52,81,85,80,72,80,60,77,89,85,82,76,82,65,79,42,32,53
"Russell Westbrook","6'4"" (193cm)","PG",0,0,0,4,6,2,5,0,0,0,1,0,10,"Sacramento Kings",81,94,62,79,65,60,90,87,30,80,45,66,66,65,85,42,74,70,37,70,55,70,89,89,75,92,92,95,92,80,86,89,82,83,52,79
"Grayson Allen","6'4"" (193cm)","SG",0,0,4,3,4,4,4,1,0,0,0,0,11,"Phoenix Suns",80,79,79,87,80,70,65,79,25,70,31,43,42,49,78,35,72,80,42,70,74,45,84,78,44,81,85,80,82,68,78,79,70,68,34,46
"Collin Gillespie","6'1"" (185cm)","PG",0,0,0,5,4,3,5,0,0,0,0,0,9,"Phoenix Suns",80,97,72,86,87,85,80,83,40,54,31,46,40,67,75,33,62,63,51,60,58,55,82,82,33,72,85,80,80,82,79,82,84,72,45,55
"Keegan Murray","6'8"" (203cm)","PF",0,0,1,6,5,4,3,1,0,2,0,0,12,"Sacramento Kings",80,98,70,79,71,60,75,77,60,80,69,69,69,45,80,68,78,63,81,64,75,75,76,79,60,79,85,86,80,65,70,73,66,31,51,68
"Dylan Harper","6'6"" (198cm)","PG",0,0,0,2,6,1,4,0,0,0,0,0,8,"San Antonio Spurs",80,77,70,73,71,80,75,88,30,85,34,48,45,69,95,52,70,59,32,70,68,65,88,89,52,83,90,85,80,75,90,86,75,72,50,51
"Malik Monk","6'3"" (191cm)","SG",0,0,2,6,4,5,4,1,0,0,0,0,12,"Sacramento Kings",79,87,82,88,87,75,75,82,40,75,25,62,45,44,95,45,60,46,57,54,57,45,80,80,48,88,88,72,80,75,79,76,75,61,34,45
"Harrison Barnes","6'8"" (203cm)","PF",0,0,1,3,5,2,1,1,0,1,0,1,9,"San Antonio Spurs",79,94,80,85,85,60,70,86,55,80,48,65,79,40,75,67,72,49,37,65,65,60,77,75,70,95,92,75,82,62,78,73,67,40,41,47
"Keldon Johnson","6'5"" (196cm)","SF",0,0,2,3,3,2,0,1,0,2,1,1,8,"San Antonio Spurs",79,98,83,78,75,60,75,87,65,75,59,62,62,61,95,67,73,43,37,69,64,65,76,78,70,71,90,95,80,74,79,73,74,40,68,79
"Scoot Henderson","6'3"" (191cm)","PG",0,0,0,6,6,0,8,0,0,0,0,1,12,"Portland Trail Blazers",78,76,77,77,77,70,75,83,35,88,44,44,44,40,95,41,66,56,42,65,67,50,90,89,53,90,95,80,80,79,86,90,77,74,40,47
"Robert Williams III","6'9"" (206cm)","C",0,0,3,5,2,0,0,1,0,3,2,1,10,"Portland Trail Blazers",78,98,69,25,81,50,35,82,80,75,60,50,65,37,75,83,40,53,95,88,85,85,71,64,83,75,80,90,81,57,48,38,62,36,90,77
"Luke Kornet","7'1"" (216cm)","C",0,0,0,3,8,1,0,1,0,2,2,1,11,"San Antonio Spurs",78,82,56,70,81,80,75,60,75,60,78,78,78,58,85,74,32,32,85,76,54,70,38,37,66,62,85,85,77,50,43,33,60,42,82,64
"Precious Achiuwa","6'8"" (203cm)","PF",0,0,2,2,4,0,0,1,0,1,2,1,8,"Sacramento Kings",77,97,60,72,46,60,50,79,85,80,57,44,42,51,75,79,56,46,61,79,70,75,75,74,78,79,84,90,76,36,49,66,50,32,69,77
"Maxime Raynaud","7'1"" (216cm)","C",0,0,0,0,1,1,0,0,0,0,0,0,1,"Sacramento Kings",77,92,80,77,73,75,75,68,70,70,69,69,69,69,80,59,32,36,63,55,52,45,67,52,63,66,80,85,80,50,52,44,54,34,61,80
"Dennis Schroder","6'1"" (185cm)","PG",0,0,0,6,4,0,7,0,0,0,0,1,10,"Sacramento Kings",77,77,84,78,78,70,70,84,25,45,25,38,27,37,85,34,73,49,42,72,67,60,84,88,46,74,93,90,80,82,86,84,82,73,30,57
"Kelly Olynyk","6'11"" (211cm)","C",0,0,1,2,4,2,0,1,0,0,0,0,7,"San Antonio Spurs",77,88,70,85,76,75,75,75,70,60,79,79,79,49,78,70,50,53,60,66,45,65,31,35,70,55,89,90,82,70,42,25,76,70,62,71
"Julian Champagnie","6'7"" (201cm)","SG",0,0,0,2,1,1,0,1,0,1,0,0,3,"San Antonio Spurs",77,77,78,81,84,75,75,79,40,60,43,44,52,52,73,45,67,46,55,55,66,40,69,69,37,67,85,75,80,66,68,65,64,33,41,69
"Royce O’Neale","6'6"" (198cm)","PF",0,0,0,4,2,1,1,1,0,2,0,1,6,"Phoenix Suns",76,81,70,85,73,75,60,80,55,70,54,52,59,59,75,68,80,63,42,80,68,75,62,83,67,65,80,80,82,60,68,62,63,50,40,69
"Ryan Dunn","6'8"" (203cm)","PF",0,0,0,0,3,0,0,0,0,3,0,0,3,"Phoenix Suns",76,76,73,72,48,70,50,75,55,80,38,37,37,30,80,76,80,90,66,80,80,80,83,88,65,79,88,90,80,60,69,69,55,42,67,65
"Jeremy Sochan","6'8"" (203cm)","PF",0,0,0,3,5,0,1,0,0,3,0,1,8,"San Antonio Spurs",76,89,45,72,68,75,50,84,60,80,48,52,53,79,70,65,74,40,52,69,68,65,70,74,60,74,90,85,80,79,79,65,82,52,67,63
"Jordan Goodwin","6'4"" (193cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Phoenix Suns",75,85,66,80,87,70,65,78,25,35,33,43,48,66,80,47,71,97,40,70,65,70,75,76,49,55,80,85,80,78,78,68,78,55,69,60
"Oso Ighodaro","7'0"" (213cm)","C",0,0,2,0,1,0,0,0,0,0,1,1,3,"Phoenix Suns",75,82,60,35,39,75,60,74,80,80,60,59,59,37,80,62,47,59,70,62,57,45,86,74,64,90,85,85,80,58,60,65,59,53,52,72
"Matisse Thybulle","6'5"" (196cm)","SG",0,0,4,4,2,1,0,0,0,8,0,1,10,"Portland Trail Blazers",75,79,48,81,68,50,25,74,35,70,30,30,30,25,70,60,85,98,63,85,97,85,76,85,59,70,85,90,80,55,65,69,35,48,46,63
"Drew Eubanks","6'10"" (208cm)","C",0,0,0,0,4,0,0,0,0,1,2,1,4,"Sacramento Kings",75,95,73,77,53,75,75,69,75,70,77,77,77,44,75,74,47,46,89,59,50,45,61,62,68,75,80,85,83,42,37,38,55,27,48,78
"Keon Ellis","6'4"" (193cm)","SG",0,0,1,5,1,1,0,0,0,6,0,0,7,"Sacramento Kings",75,94,76,80,86,60,50,75,25,65,27,40,38,54,78,58,84,97,53,82,80,80,81,84,48,79,85,80,80,64,74,77,65,29,34,41
"Nick Richards","7'0"" (213cm)","C",0,0,0,3,5,0,0,0,0,0,1,1,8,"Phoenix Suns",74,82,79,25,68,60,35,62,75,75,52,47,52,40,80,75,47,32,81,78,40,70,72,70,65,75,81,85,84,37,35,49,36,31,90,85
"Dario Saric","6'10"" (208cm)","PF",0,0,0,1,2,0,0,0,0,0,0,0,3,"Sacramento Kings",74,82,71,70,83,50,50,74,45,70,81,79,81,50,92,80,66,63,25,80,55,75,63,69,65,60,82,86,81,75,69,57,84,38,62,76
"Devin Carter","6'2"" (188cm)","PG",0,0,0,0,1,0,0,0,0,0,0,0,1,"Sacramento Kings",74,83,67,75,61,60,65,74,30,80,40,42,42,40,95,58,73,80,55,70,80,50,98,89,60,94,92,90,80,80,79,90,80,68,51,69
"Jamaree Bouyea","6'2"" (188cm)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Phoenix Suns",73,90,73,83,72,75,75,76,25,45,27,35,31,40,75,42,68,70,45,65,67,50,83,83,41,70,85,85,82,75,76,83,70,72,36,43
"Khaman Maluach","7'2"" (218cm)","C",0,0,0,1,4,0,0,0,0,2,0,1,5,"Phoenix Suns",73,70,66,50,76,50,30,71,85,80,65,52,60,40,85,81,63,83,85,82,57,75,48,63,70,65,85,85,80,51,44,37,51,30,72,65
"Kris Murray","6'8"" (203cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland Trail Blazers",73,63,77,67,68,75,70,70,60,75,50,52,52,50,80,60,66,63,51,65,66,50,68,73,60,75,90,80,80,60,69,62,60,31,63,48
"Duop Reath","6'9"" (206cm)","C",0,0,0,2,0,0,0,0,0,1,0,1,2,"Portland Trail Blazers",73,85,68,83,80,75,75,68,50,60,55,55,55,68,74,62,37,41,67,68,50,45,59,52,73,75,83,90,80,40,52,46,44,35,69,52
"Sidy Cissoko","6'6"" (198cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland Trail Blazers",73,89,67,78,65,75,65,78,50,75,48,47,47,40,85,59,66,38,47,68,54,50,74,75,58,80,89,80,80,61,68,66,60,37,46,46
"Blake Wesley","6'3"" (191cm)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland Trail Blazers",73,79,60,71,64,70,55,79,40,86,54,57,50,59,80,49,73,86,40,60,79,60,78,78,40,84,92,75,80,69,83,77,68,70,39,42
"Lindy Waters III","6'6"" (198cm)","SG",0,0,0,2,0,1,0,1,0,0,0,0,2,"San Antonio Spurs",73,90,85,77,80,75,75,70,25,65,28,54,34,65,70,53,67,46,55,62,62,40,60,69,33,67,83,70,80,69,69,50,67,37,37,60
"Nigel Hayes-Davis","6'8"" (203cm)","SF",0,0,0,0,2,1,0,0,0,0,0,0,2,"Phoenix Suns",72,78,74,80,88,50,40,78,60,75,54,54,54,62,70,63,73,73,47,70,70,60,73,73,68,75,90,80,80,60,69,64,64,40,40,47
"Rayan Rupert","6'6"" (198cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland Trail Blazers",72,63,63,71,75,80,65,82,45,70,40,44,42,40,70,53,70,43,45,70,70,65,67,72,52,69,88,85,80,68,72,65,68,34,57,46
"Caleb Love","6'4"" (193cm)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland Trail Blazers",72,73,78,72,88,70,75,79,25,65,25,37,25,67,73,34,65,40,25,58,57,40,83,75,51,74,82,70,80,70,76,81,70,66,42,54
"Nique Clifford","6'5"" (196cm)","SF",0,0,0,0,1,0,0,1,0,0,0,0,1,"Sacramento Kings",72,72,76,72,77,60,50,75,40,70,44,48,49,60,80,55,66,40,55,62,60,55,86,82,62,80,88,80,80,65,74,79,64,41,44,60
"Jordan McLaughlin","6'0"" (183cm)","PG",0,0,0,0,3,2,0,0,0,0,0,0,3,"San Antonio Spurs",72,73,74,86,75,85,55,84,25,65,25,25,25,49,70,25,73,86,25,52,74,60,72,74,52,74,80,70,83,83,84,70,80,62,35,53
"Carter Bryant","6'8"" (203cm)","SF",0,0,0,0,2,0,0,0,0,2,0,0,2,"San Antonio Spurs",72,69,68,77,70,60,40,72,45,75,50,50,50,38,80,60,75,62,57,72,58,70,88,88,60,80,85,85,80,62,70,75,62,47,40,57
"Isaiah Livers","6'6"" (198cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Phoenix Suns",71,78,86,72,82,70,50,76,25,65,26,32,35,44,80,37,65,42,40,60,60,55,73,74,55,71,85,66,82,68,70,70,65,32,40,46
"Doug McDermott","6'6"" (198cm)","SF",0,0,0,0,2,2,0,0,0,0,0,0,2,"Sacramento Kings",71,85,78,88,76,60,50,79,50,65,60,66,62,60,75,52,58,32,42,63,50,40,59,60,60,67,81,67,83,65,67,47,65,27,30,48
"David Jones-Garcia","6'6"" (198cm)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"San Antonio Spurs",71,76,70,76,78,70,35,72,50,75,38,42,39,44,70,48,65,64,52,67,62,50,73,76,59,78,80,75,87,74,60,66,74,74,54,59
"Rasheer Fleming","6'9"" (206cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Phoenix Suns",70,74,74,75,74,50,40,74,70,75,60,60,60,42,80,67,40,64,68,68,62,55,77,75,75,75,85,80,80,55,62,69,52,40,60,64
"Yang Hansen","7'2"" (218cm)","C",0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland Trail Blazers",70,70,66,66,67,60,50,60,75,70,70,68,70,50,68,69,40,36,66,67,61,45,47,37,65,55,85,75,80,67,32,32,69,48,71,67
"Bismack Biyombo","6'8"" (203cm)","C",0,0,0,1,2,0,0,1,0,0,0,1,3,"San Antonio Spurs",70,92,62,25,51,40,30,60,80,68,48,45,54,39,75,82,50,46,82,85,54,70,48,55,80,63,79,95,83,25,35,25,74,35,65,81
"Harrison Ingram","6'5"" (196cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"San Antonio Spurs",69,73,73,74,62,50,30,73,45,75,59,58,57,42,80,60,62,49,39,69,60,55,82,75,73,82,88,75,80,62,70,75,62,41,59,60
"Kobe Brea","6'7"" (201cm)","SG",0,0,0,0,1,1,0,0,0,0,0,0,1,"Phoenix Suns",68,72,74,84,89,60,50,71,40,60,40,41,40,30,85,48,59,42,45,59,55,50,68,66,51,64,85,88,80,68,67,62,66,37,41,57
"Javonte Cooke","6'6"" (198cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland Trail Blazers",68,75,74,75,71,60,40,74,40,70,44,48,51,40,78,50,60,47,35,52,50,35,70,73,54,75,80,70,79,65,71,66,67,57,38,61
"Daeqwon Plowden","6'6"" (198cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Sacramento Kings",68,67,68,74,77,40,35,75,40,80,47,44,47,37,80,46,66,47,37,65,62,50,83,82,62,83,80,75,80,60,67,76,62,37,42,46
"Isaiah Stevens","6'0"" (183cm)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Sacramento Kings",68,70,74,74,84,60,40,72,25,35,25,31,30,45,70,44,58,36,25,52,50,40,88,87,48,72,80,76,79,78,79,88,78,78,30,39
"Dylan Cardwell","6'11"" (211cm)","C",0,0,0,0,1,0,0,0,0,0,0,0,1,"Sacramento Kings",68,62,60,37,40,30,50,74,85,80,52,47,52,37,70,75,44,36,78,70,58,60,51,62,82,80,80,90,80,58,44,33,62,44,73,73
"Kyle Mangas","6'4"" (193cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"San Antonio Spurs",68,72,76,83,76,70,50,71,25,45,25,40,25,40,75,27,60,67,40,55,67,50,70,69,54,70,84,65,84,72,70,68,72,60,49,55
"Scottie Barnes","6'7"" (201cm)","PF",0,0,0,5,11,1,4,0,0,6,0,1,16,"Toronto Raptors",88,83,88,82,85,95,95,86,80,80,60,62,62,86,95,80,80,59,82,80,78,85,82,82,74,92,88,95,80,77,79,77,80,71,58,73
"Lauri Markkanen","7'0"" (213cm)","PF",0,0,3,7,5,4,1,2,0,0,0,1,15,"Utah Jazz",87,97,73,82,90,90,90,80,80,80,84,84,86,85,95,66,65,38,51,66,64,65,63,65,61,62,85,85,80,67,65,42,75,39,57,61
"Brandon Ingram","6'8"" (203cm)","SF",0,0,3,6,3,3,4,1,0,0,0,1,12,"Toronto Raptors",86,92,95,76,81,75,95,90,65,80,64,70,70,74,98,54,69,41,56,58,68,40,74,74,42,77,95,80,85,75,85,70,75,65,36,67
"Alexandre Sarr","7'0"" (213cm)","C",0,0,2,6,1,1,0,0,0,3,0,1,9,"Washington Wizards",84,88,82,78,64,75,75,82,90,85,60,62,64,78,80,78,72,41,96,80,82,80,73,72,67,77,80,85,80,65,73,66,66,70,66,80
"Walker Kessler","7'0"" (213cm)","C",0,0,0,3,6,0,0,0,0,3,2,0,9,"Utah Jazz",83,97,74,70,70,80,65,65,85,75,74,66,74,51,95,84,65,37,93,88,58,85,37,52,74,60,88,90,80,42,44,35,48,35,93,88
"Keyonte George","6'4"" (193cm)","PG",0,0,1,7,4,3,6,0,0,0,0,0,12,"Utah Jazz",83,97,83,77,91,80,90,87,40,65,47,49,48,80,90,34,65,40,45,57,58,50,79,78,55,72,84,85,80,85,86,78,85,77,33,53
"R.J. Barrett","6'6"" (198cm)","SG",0,0,0,4,7,1,5,0,0,0,0,1,11,"Toronto Raptors",82,95,80,77,73,80,80,88,45,80,52,55,79,80,85,58,81,41,47,79,74,75,84,84,76,82,95,80,80,79,83,82,84,67,40,62
"Immanuel Quickley","6'2"" (188cm)","PG",0,0,2,1,8,4,3,1,0,1,0,0,11,"Toronto Raptors",82,97,96,82,75,80,85,80,40,55,50,51,45,60,98,37,80,53,27,78,64,75,82,82,54,79,89,85,79,80,86,76,80,73,32,59
"C.J. McCollum","6'3"" (191cm)","PG",0,0,3,5,6,5,6,1,0,0,0,0,14,"Washington Wizards",82,85,83,86,78,75,90,80,30,40,38,46,32,52,91,35,70,38,42,70,50,65,82,84,60,80,98,95,80,72,86,82,79,66,34,47
"Jakob Poeltl","7'0"" (213cm)","C",0,0,0,4,7,0,0,1,0,2,2,1,11,"Toronto Raptors",80,90,79,45,60,75,60,73,75,60,84,79,84,60,85,81,45,46,60,79,67,80,51,37,80,57,80,80,80,69,38,31,62,45,83,80
"KyShawn George","6'8"" (203cm)","SF",0,0,2,3,2,1,0,0,0,3,0,0,7,"Washington Wizards",80,85,69,88,73,85,70,83,40,60,59,58,59,30,95,70,70,46,63,71,70,60,64,74,60,72,90,85,80,66,74,60,66,71,39,67
"Corey Kispert","6'6"" (198cm)","SF",0,0,1,3,1,4,0,1,0,0,0,0,5,"Washington Wizards",78,95,89,85,72,70,65,70,40,60,38,39,39,42,75,54,70,32,42,69,67,65,76,76,60,69,84,80,80,66,71,66,69,45,33,52
"Bilal Coulibaly","6'8"" (203cm)","SG",0,0,0,3,8,0,2,0,0,5,0,1,11,"Washington Wizards",78,80,51,70,77,75,60,84,60,85,50,50,50,50,80,67,80,53,58,78,78,75,82,85,63,85,92,80,80,69,72,64,72,61,41,63
"Sandro Mamukelashvili","6'9"" (206cm)","C",0,0,0,3,6,1,0,1,0,0,2,0,9,"Toronto Raptors",77,76,69,80,78,80,70,69,65,65,62,60,63,54,85,65,50,41,68,68,52,45,59,59,73,69,85,85,80,62,59,49,69,47,64,67
"Ace Bailey","6'10"" (208cm)","SF",0,0,0,0,4,3,0,1,0,0,0,0,4,"Utah Jazz",77,93,74,79,77,70,60,74,60,80,59,62,60,59,80,59,68,46,56,67,68,60,85,84,61,79,88,80,80,66,75,79,66,41,56,47
"Jusuf Nurkic","7'0"" (213cm)","C",0,0,1,4,4,0,2,1,0,0,1,0,9,"Utah Jazz",77,97,88,63,51,60,50,68,75,65,77,72,77,70,85,71,45,79,55,79,60,70,51,49,90,50,86,75,72,60,40,25,82,71,73,94
"Kyle Filipowski","6'11"" (211cm)","PF",0,0,0,1,2,1,0,0,0,0,0,0,3,"Utah Jazz",77,95,70,76,72,80,60,64,70,70,74,72,74,50,85,60,55,40,60,65,57,45,77,57,62,66,85,90,80,60,69,57,60,60,65,81
"Marvin Bagley III","6'10"" (208cm)","C",0,0,0,1,4,0,0,1,0,0,0,0,5,"Washington Wizards",77,87,78,70,67,60,65,78,70,75,78,78,78,50,70,58,49,42,73,60,65,40,73,74,80,86,85,80,87,47,62,64,60,42,90,67
"Khris Middleton","6'7"" (201cm)","PF",0,0,0,2,5,3,2,1,0,1,0,0,7,"Washington Wizards",77,75,98,80,73,60,50,82,40,65,67,75,74,40,85,67,74,49,55,74,70,70,71,74,73,66,75,80,90,74,75,71,74,67,52,51
"Collin Murray-Boyles","6'7"" (201cm)","PF",0,0,0,1,7,0,1,0,0,4,1,0,8,"Toronto Raptors",76,66,70,83,63,70,55,78,55,75,65,65,65,67,70,72,74,56,62,70,68,65,83,86,70,75,85,95,80,67,74,74,70,34,77,48
"Gradey Dick","6'6"" (198cm)","SF",0,0,0,1,7,3,1,1,0,0,0,1,8,"Toronto Raptors",76,67,88,77,84,80,50,74,35,75,36,47,40,66,80,55,73,43,25,69,73,55,76,74,54,78,89,85,80,67,75,74,65,29,37,52
"Isaiah Collier","6'3"" (191cm)","PG",0,0,1,4,3,0,5,0,0,0,0,0,8,"Utah Jazz",76,88,57,71,67,70,50,87,30,75,28,41,37,50,95,30,62,33,55,57,57,55,95,88,60,75,89,80,80,86,86,95,86,70,30,48
"Brice Sensabaugh","6'5"" (196cm)","SG",0,0,0,2,3,3,0,0,0,0,0,0,5,"Utah Jazz",76,97,85,82,85,70,70,83,35,60,57,59,57,41,95,50,55,46,40,55,50,35,65,67,64,70,88,70,79,65,74,62,63,46,47,67
"Tre Johnson","6'6"" (198cm)","SG",0,0,0,1,3,3,0,1,0,0,0,0,4,"Washington Wizards",76,82,92,83,81,65,65,80,50,75,42,44,75,55,95,41,62,32,56,60,62,55,77,82,54,86,86,80,80,66,86,76,67,35,36,52
"Justin Champagnie","6'6"" (198cm)","SF",0,0,0,3,3,1,0,1,0,1,1,1,6,"Washington Wizards",76,73,67,76,86,70,65,79,65,75,48,44,40,42,80,49,73,80,65,60,73,60,73,73,40,78,80,85,80,62,69,66,62,35,81,77
"Bub Carrington","6'4"" (193cm)","PG",0,0,0,2,8,2,7,0,0,0,0,0,10,"Washington Wizards",76,58,72,85,70,90,60,75,35,60,54,55,55,57,85,40,55,36,32,52,52,35,82,72,54,75,89,80,80,79,86,77,79,70,31,56
"Jamal Shead","6'1"" (185cm)","PG",0,0,0,1,4,0,5,0,0,0,0,0,5,"Toronto Raptors",75,55,73,77,79,60,60,74,25,50,30,31,30,40,80,34,77,93,35,67,60,50,97,94,49,74,88,95,80,80,86,95,80,78,37,44
"Kevin Love","6'8"" (203cm)","C",0,0,1,0,4,1,1,0,0,0,1,0,5,"Utah Jazz",75,95,79,79,70,50,55,72,70,50,71,77,75,50,80,69,50,78,52,75,57,50,60,54,80,60,60,80,77,65,52,33,77,63,70,89
"Walter Clayton Jr.","6'2"" (188cm)","PG",0,0,0,0,2,2,0,0,0,0,0,0,2,"Utah Jazz",75,97,82,80,96,65,55,79,40,60,35,38,30,85,85,40,64,41,51,52,52,45,86,84,47,74,80,75,80,74,79,86,74,74,39,52
"Svi Mykhailiuk","6'7"" (201cm)","SG",0,0,0,2,1,2,0,1,0,0,0,0,3,"Utah Jazz",75,98,79,83,79,80,70,70,40,55,42,47,38,39,94,37,55,35,37,50,54,30,82,82,54,69,81,65,79,69,64,75,64,43,38,45
"Cam Whitmore","6'7"" (201cm)","PF",0,0,0,7,1,0,3,0,0,2,0,0,8,"Washington Wizards",75,61,76,70,74,75,75,83,40,80,57,59,59,59,80,57,67,70,53,57,58,50,84,84,68,84,85,80,80,68,86,84,69,32,49,54
"Jamison Battle","6'7"" (201cm)","SF",0,0,1,1,1,2,0,1,0,0,0,0,3,"Toronto Raptors",74,85,85,85,83,65,70,70,40,65,50,52,50,49,80,58,58,33,47,52,54,40,64,58,55,65,80,70,80,52,62,57,51,33,44,56
"Ja’Kobe Walter","6'5"" (196cm)","SG",0,0,0,1,2,0,0,0,0,0,0,0,3,"Toronto Raptors",74,86,78,83,75,70,50,79,35,75,49,50,50,45,80,47,66,86,45,59,55,50,90,82,57,76,88,85,80,69,70,79,69,31,52,46
"Jonathan Mogbo","6'9"" (206cm)","C",0,0,0,0,3,0,0,0,0,1,1,1,3,"Toronto Raptors",74,60,53,70,70,75,50,80,60,80,50,50,50,55,64,64,64,56,66,67,68,60,91,79,68,75,88,85,80,66,70,69,67,52,67,67
"Taylor Hendricks","6'9"" (206cm)","SF",0,0,0,0,1,1,0,0,0,0,0,0,1,"Utah Jazz",74,82,78,72,80,70,45,82,60,75,54,54,54,42,85,68,68,46,71,67,62,50,72,75,62,78,92,85,80,55,69,69,62,30,76,94
"Georges Niang","6'7"" (201cm)","PF",0,0,1,0,3,2,0,1,0,0,0,0,4,"Utah Jazz",74,97,79,84,80,70,45,77,25,50,70,71,70,40,74,60,55,35,42,62,60,35,44,55,60,72,88,80,84,65,67,44,70,37,40,62
"Kyle Anderson","6'9"" (206cm)","PF",0,0,1,6,6,1,6,1,0,1,0,1,13,"Utah Jazz",74,91,48,79,71,60,45,79,55,45,45,48,41,49,70,60,79,63,66,78,75,75,66,80,62,66,85,64,83,78,81,65,79,70,55,67
"Tristan Vukcevic","6'10"" (208cm)","C",0,0,0,0,4,0,0,0,0,0,2,1,4,"Washington Wizards",74,96,92,65,80,70,60,73,70,65,66,67,69,48,78,59,44,41,74,57,37,45,57,55,72,65,89,80,80,45,51,50,55,60,50,66
"A.J. Lawson","6'6"" (198cm)","SF",0,0,0,0,5,1,0,0,0,0,1,1,5,"Toronto Raptors",73,75,68,76,66,85,65,80,45,75,52,52,55,54,75,48,60,41,53,60,65,50,74,79,34,80,85,80,80,69,69,69,64,34,46,62
"Ochai Agbaji","6'5"" (196cm)","PF",0,0,0,1,0,1,0,0,0,0,0,0,1,"Toronto Raptors",73,82,83,68,69,70,35,78,65,80,52,52,52,40,78,57,78,43,56,77,75,65,85,79,64,85,90,85,80,60,75,78,60,35,44,54
